date,quarter,month,year,split,avg_salary,count_in_day,из_нежилых_Промышленные_здания_quarter,Полный_плановый_объем_потребления_электроэнергии_month,Предложения_новостроек_month,Всего_введено_зданий_quarter,"Жилые_здания,_жилые_помещения_и_т.п._quarter",Ипотека_всего_в_деньгах_month,Средства_на_счетах_эскроу_в_рублях_накопительный_итог_month,Средства_на_счетах_эскроу_в_рублях_ежемесячные_изменения_month,Ипотека_по_ДДУ_в_деньгах_month,Ипотека_по_ДДУ_в_количестве_выданных_кредитов_month,Ипотека_всего_в_количестве_выданных_кредитов_month,Коммунальное_хозяйство_-_всего_накопительный_итог_на_начало_месяца_-_собирается_month,"из_них_Закупка_товаров,_работ_и_услуг_для_обеспечения_государственных_муниципальных_нужд_month",из_них_Капитальные_вложения_в_объекты_государственной_муниципальной_собственности_month,из_них_Иные_бюджетные_ассигнования_собирается_month,Оценка_объема_потребеления_безина_quarter,Оценка_объема_потребеления_ДТ_quarter,Цена_на_92_бензин_розничные_цены_month,Цена_на_95_бензин_розничные_цены_month,Цена_на_ДТ_розничные_цены_month,Розничная_продажа_бензинов_автомобильных_в_деньгах;_накопительный_итог_quarter,Розничная_продажа_Дизельное_топливо_в_деньгах;_накопительный_итог_quarter,автоуслуги_по_тратам_потребителей_-_Тинькофф_индекс_month,топливо_потратам_потребителей-Тинькофф_индекс_month,Аренда_складской_недвижимости_month,Аренда_торговой_недвижимости_month,Аренда_офисной_недвижимости_month,Продажа_складской_недвижимости_month,Продажа_торговой_недвижимости_month,Продажа_офисной_недвижимости_month,из_нежилых_коммерческие_здания_quarter,из_коммерческих_торговые_площади_quarter,Изменение_активности_МСП_по_регионам_Сбериндекс_month,Индекс_потребительской_активности_-_Сбериндекс_month,дом_и_ремонт_по_тратам_потребителей_-_Тинькофф_индекс_month,медуслуги_по_тратам_потребителей-Тинькофф_индекс_month,рестораны_по_тратам_потребителей-Тинькофф_индекс_month,Доля_онлайн_платежей_в_безналичных_тратах_населения_month
2020-10-21,4,10,2020,21,60000.0,7,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-10-22,4,10,2020,22,72150.0,35,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-10-23,4,10,2020,23,80000.0,7,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-10-24,4,10,2020,24,54750.0,10,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-10-25,4,10,2020,25,86475.0,2,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-10-26,4,10,2020,26,60000.0,17,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-10-27,4,10,2020,27,50000.0,17,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-10-28,4,10,2020,28,50000.0,15,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-10-29,4,10,2020,29,55000.0,15,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-10-30,4,10,2020,30,52000.0,7,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-10-31,4,10,2020,31,52500.0,5,448.79999999999995,8838978.607999997,17329,7138.6,5745.6,44694,7820,1994,15681,3174,11692,619706413.0099998,148967032.52999997,284660667.89999986,179555225.90999985,805.9289410412881,353.54849740699075,42.26775332947295,46.45587777112052,46.49859628074378,35787654.2,16480568.799999997,128.4838709677419,100.0967741935484,1291.5,826.2333,458.1333,90624.53,110928.1,64127.27,532.1,103.19999999999999,7.5,76.4,122.3870967741936,137.6774193548387,84.3225806451613,23.25129032
2020-11-01,4,11,2020,1,52000.0,5,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-02,4,11,2020,2,53500.0,8,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-03,4,11,2020,3,60000.0,21,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-04,4,11,2020,4,80000.0,7,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-05,4,11,2020,5,56250.0,10,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-06,4,11,2020,6,65000.0,13,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-07,4,11,2020,7,71500.0,2,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-08,4,11,2020,8,74200.0,6,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-09,4,11,2020,9,50000.0,9,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-10,4,11,2020,10,60000.0,15,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-11,4,11,2020,11,60000.0,15,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-12,4,11,2020,12,56057.25,8,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-13,4,11,2020,13,67500.0,11,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-14,4,11,2020,14,77900.0,3,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-15,4,11,2020,15,59500.0,1,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-16,4,11,2020,16,52500.0,19,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-17,4,11,2020,17,57500.0,14,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-18,4,11,2020,18,67350.0,19,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-19,4,11,2020,19,69000.0,11,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-20,4,11,2020,20,57000.0,9,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-21,4,11,2020,21,61000.0,4,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-22,4,11,2020,22,42125.0,4,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-23,4,11,2020,23,60000.0,13,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-24,4,11,2020,24,52000.0,27,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-25,4,11,2020,25,52000.0,38,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-26,4,11,2020,26,49000.0,17,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-27,4,11,2020,27,62750.0,12,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-28,4,11,2020,28,48250.0,2,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-29,4,11,2020,29,47500.0,3,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-11-30,4,11,2020,30,51000.0,24,448.79999999999995,9592130.073000005,16235,7138.6,5745.6,42000,9843,2023,14438,2967,10867,440060214.0500002,140016040.32999992,212840011.10000014,85003718.26000023,805.9289410412881,353.54849740699075,42.28779174147204,46.48565944272449,46.51378986866779,35787654.2,16480568.799999997,136.7333333333333,97.06666666666666,1270.75,790.5,326.75,90823.05,82290.05,64146.3,532.1,103.19999999999999,8.5,68,136.2,130,73.8,24.99233333
2020-12-01,4,12,2020,1,45500.0,87,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-02,4,12,2020,2,52000.0,17,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-03,4,12,2020,3,59750.0,24,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-04,4,12,2020,4,52000.0,24,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-05,4,12,2020,5,60550.0,13,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-06,4,12,2020,6,70000.0,1,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-07,4,12,2020,7,60000.0,11,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-08,4,12,2020,8,60000.0,14,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-09,4,12,2020,9,47500.0,9,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-10,4,12,2020,10,58000.0,7,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-11,4,12,2020,11,52000.0,5,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-12,4,12,2020,12,52000.0,1,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
2020-12-13,4,12,2020,13,59500.0,1,448.79999999999995,10816861.343999991,18155,7138.6,5745.6,46691,8536,-1307,14875,3114,11982,3753006573.200001,787235562.2,1524285547.79,1388889699,805.9289410412881,353.54849740699075,42.35288408644382,46.58285948381821,46.83181277270886,35787654.2,16480568.799999997,115.7741935483871,101.9354838709677,1264.667,825.6667,343.7,102391.3,86215.13,43986.9,532.1,103.19999999999999,10.2,,163,130.3548387096774,71.06451612903226,23.2
